threshold,rows,accuracy,balanced_accuracy,roc_auc,precision_event,recall_event,f1_event,normal_fpr,tn,fp,fn,tp,dataset,feature_set,feature_count,model,fold,metric_scope,train_rows,train_extra_rows_used,test_rows,train_groups,test_groups,group_overlap_count
0.5,30,0.7333333333333333,0.5,0.5,0.7333333333333333,1.0,0.8461538461538461,1.0,0,8,0,22,low_overlap_only,expanded154,154,dummy_most_frequent,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.8,0.7443181818181819,0.8409090909090909,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.375,5,3,3,19,low_overlap_only,expanded154,154,logistic_balanced,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.6333333333333333,0.6704545454545454,0.7102272727272727,0.8666666666666667,0.5909090909090909,0.7027027027027027,0.25,6,2,9,13,low_overlap_only,expanded154,154,random_forest_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,30,0.4666666666666667,0.6363636363636364,0.7840909090909092,1.0,0.2727272727272727,0.42857142857142855,0.0,8,0,16,6,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,5,fold,140.0,0,30,2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|20|21|23|24|25|26|28|29|33,1|16|19|22|27|30|31|32,0
0.5,39,0.7948717948717948,0.5,0.5,0.7948717948717948,1.0,0.8857142857142857,1.0,0,8,0,31,train_normal_expanded,compact13,13,dummy_most_frequent,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,39,0.7692307692307693,0.7620967741935484,0.842741935483871,0.9230769230769231,0.7741935483870968,0.8421052631578947,0.25,6,2,7,24,train_normal_expanded,compact13,13,logistic_balanced,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,39,0.6923076923076923,0.6673387096774194,0.7661290322580645,0.88,0.7096774193548387,0.7857142857142857,0.375,5,3,9,22,train_normal_expanded,compact13,13,random_forest_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,39,0.6410256410256411,0.6350806451612903,0.7741935483870968,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.375,5,3,11,20,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,1,fold,142.0,56,39,1|3|4|6|7|9|10|11|12|13|14|16|17|18|19|20|22|23|24|25|26|27|28|30|32|33,2|5|8|15|21|29|31,0
0.5,35,0.8,0.5,0.5,0.8,1.0,0.8888888888888888,1.0,0,7,0,28,train_normal_expanded,compact13,13,dummy_most_frequent,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.5142857142857142,0.5357142857142857,0.5408163265306123,0.8235294117647058,0.5,0.6222222222222222,0.42857142857142855,4,3,14,14,train_normal_expanded,compact13,13,logistic_balanced,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.5714285714285714,0.625,0.6020408163265306,0.8823529411764706,0.5357142857142857,0.6666666666666666,0.2857142857142857,5,2,13,15,train_normal_expanded,compact13,13,random_forest_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.6,0.6428571428571428,0.6071428571428572,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.2857142857142857,5,2,12,16,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,2,fold,146.0,60,35,2|4|5|6|8|9|10|11|12|13|14|15|16|18|19|20|21|22|24|25|26|27|28|29|30|31|32|33,1|3|7|17|23,0
0.5,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.5714285714285714,0.5431034482758621,0.5517241379310346,0.85,0.5862068965517241,0.6938775510204082,0.5,3,3,12,17,train_normal_expanded,compact13,13,logistic_balanced,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.5714285714285714,0.4770114942528736,0.5287356321839081,0.8181818181818182,0.6206896551724138,0.7058823529411765,0.6666666666666666,2,4,11,18,train_normal_expanded,compact13,13,random_forest_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.6,0.6264367816091954,0.632183908045977,0.8947368421052632,0.5862068965517241,0.7083333333333334,0.3333333333333333,4,2,12,17,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,3,fold,146.0,58,35,1|2|3|5|6|7|8|9|10|11|15|16|17|18|19|20|21|22|23|26|27|28|29|30|31|32|33,4|12|13|14|24|25,0
0.5,35,0.8285714285714286,0.5,0.5,0.8285714285714286,1.0,0.90625,1.0,0,6,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,35,0.8,0.8132183908045978,0.8793103448275862,0.9583333333333334,0.7931034482758621,0.8679245283018868,0.16666666666666666,5,1,6,23,train_normal_expanded,compact13,13,logistic_balanced,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,35,0.7142857142857143,0.7614942528735633,0.8160919540229885,0.9523809523809523,0.6896551724137931,0.8,0.16666666666666666,5,1,9,20,train_normal_expanded,compact13,13,random_forest_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,35,0.7142857142857143,0.7614942528735633,0.867816091954023,0.9523809523809523,0.6896551724137931,0.8,0.16666666666666666,5,1,9,20,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,4,fold,146.0,58,35,1|2|3|4|5|7|8|9|10|12|13|14|15|16|17|19|21|22|23|24|25|27|28|29|30|31|32,6|11|18|20|26|33,0
0.5,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,train_normal_expanded,compact13,13,dummy_most_frequent,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,37,0.5945945945945946,0.6056034482758621,0.7586206896551725,0.85,0.5862068965517241,0.6938775510204082,0.375,5,3,12,17,train_normal_expanded,compact13,13,logistic_balanced,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,37,0.7027027027027027,0.8103448275862069,0.8879310344827586,1.0,0.6206896551724138,0.7659574468085106,0.0,8,0,11,18,train_normal_expanded,compact13,13,random_forest_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,37,0.7027027027027027,0.8103448275862069,0.9224137931034483,1.0,0.6206896551724138,0.7659574468085106,0.0,8,0,11,18,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,5,fold,144.0,52,37,1|2|3|4|5|6|7|8|11|12|13|14|15|17|18|20|21|23|24|25|26|29|31|33,9|10|16|19|22|27|28|30|32,0
0.5,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,compact13,13,dummy_most_frequent,all,aggregate,,0,170,,,0
0.5,170,0.6941176470588235,0.6910052910052911,0.7445502645502645,0.8952380952380953,0.6962962962962963,0.7833333333333333,0.3142857142857143,24,11,41,94,low_overlap_only,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.5,170,0.6411764705882353,0.6365079365079365,0.6952380952380952,0.87,0.6444444444444445,0.7404255319148936,0.37142857142857144,22,13,48,87,low_overlap_only,compact13,13,logistic_balanced,all,aggregate,,0,170,,,0
0.5,170,0.7411764705882353,0.6677248677248677,0.7043386243386243,0.8699186991869918,0.7925925925925926,0.8294573643410853,0.45714285714285713,19,16,28,107,low_overlap_only,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.5,170,0.7941176470588235,0.5,0.5,0.7941176470588235,1.0,0.8852459016393442,1.0,0,35,0,135,low_overlap_only,expanded154,154,dummy_most_frequent,all,aggregate,,0,170,,,0
0.5,170,0.5647058823529412,0.6835978835978835,0.7458201058201058,0.9420289855072463,0.48148148148148145,0.6372549019607843,0.11428571428571428,31,4,70,65,low_overlap_only,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,170,,,0
0.5,170,0.7764705882352941,0.7322751322751323,0.7849735449735449,0.9008264462809917,0.8074074074074075,0.8515625,0.34285714285714286,23,12,26,109,low_overlap_only,expanded154,154,logistic_balanced,all,aggregate,,0,170,,,0
0.5,170,0.7,0.6417989417989418,0.7331216931216931,0.8620689655172413,0.7407407407407407,0.796812749003984,0.45714285714285713,19,16,35,100,low_overlap_only,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,170,,,0
0.5,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,compact13,13,dummy_most_frequent,all,aggregate,,0,185,,,0
0.5,185,0.6648648648648648,0.6619047619047619,0.7158095238095238,0.8928571428571429,0.6666666666666666,0.7633587786259542,0.34285714285714286,23,12,50,100,reference_low_overlap_hybrid,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.5,185,0.6864864864864865,0.6752380952380952,0.7238095238095238,0.896551724137931,0.6933333333333334,0.7819548872180451,0.34285714285714286,23,12,46,104,reference_low_overlap_hybrid,compact13,13,logistic_balanced,all,aggregate,,0,185,,,0
0.5,185,0.7189189189189189,0.6076190476190476,0.6940952380952381,0.855072463768116,0.7866666666666666,0.8194444444444444,0.5714285714285714,15,20,32,118,reference_low_overlap_hybrid,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.5,185,0.8108108108108109,0.5,0.5,0.8108108108108109,1.0,0.8955223880597015,1.0,0,35,0,150,reference_low_overlap_hybrid,expanded154,154,dummy_most_frequent,all,aggregate,,0,185,,,0
0.5,185,0.572972972972973,0.7038095238095238,0.7560000000000001,0.961038961038961,0.49333333333333335,0.6519823788546255,0.08571428571428572,32,3,76,74,reference_low_overlap_hybrid,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,185,,,0
0.5,185,0.7783783783783784,0.699047619047619,0.7872380952380953,0.8920863309352518,0.8266666666666667,0.8581314878892734,0.42857142857142855,20,15,26,124,reference_low_overlap_hybrid,expanded154,154,logistic_balanced,all,aggregate,,0,185,,,0
0.5,185,0.7567567567567568,0.6857142857142857,0.7798095238095238,0.8888888888888888,0.8,0.8421052631578947,0.42857142857142855,20,15,30,120,reference_low_overlap_hybrid,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,185,,,0
0.5,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,compact13,13,dummy_most_frequent,all,aggregate,,0,181,,,0
0.5,181,0.6685082872928176,0.7076320939334638,0.7727984344422701,0.9215686274509803,0.6438356164383562,0.7580645161290323,0.22857142857142856,27,8,52,94,reference_pre_event_all,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.5,181,0.6464088397790055,0.6504892367906067,0.7001956947162427,0.8867924528301887,0.6438356164383562,0.746031746031746,0.34285714285714286,23,12,52,94,reference_pre_event_all,compact13,13,logistic_balanced,all,aggregate,,0,181,,,0
0.5,181,0.7071823204419889,0.6338551859099804,0.7111545988258318,0.8661417322834646,0.7534246575342466,0.8058608058608059,0.4857142857142857,18,17,36,110,reference_pre_event_all,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.5,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,reference_pre_event_all,expanded154,154,dummy_most_frequent,all,aggregate,,0,181,,,0
0.5,181,0.56353591160221,0.6968688845401174,0.7812133072407045,0.958904109589041,0.4794520547945205,0.639269406392694,0.08571428571428572,32,3,76,70,reference_pre_event_all,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,181,,,0
0.5,181,0.7071823204419889,0.612133072407045,0.6990215264187867,0.8549618320610687,0.7671232876712328,0.8086642599277978,0.5428571428571428,16,19,34,112,reference_pre_event_all,expanded154,154,logistic_balanced,all,aggregate,,0,181,,,0
0.5,181,0.7679558011049724,0.7258317025440313,0.7933463796477493,0.90625,0.7945205479452054,0.8467153284671532,0.34285714285714286,23,12,30,116,reference_pre_event_all,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,181,,,0
0.5,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,compact13,13,dummy_most_frequent,all,aggregate,,0,173,,,0
0.5,173,0.6589595375722543,0.668944099378882,0.7474120082815735,0.8910891089108911,0.6521739130434783,0.7531380753138075,0.3142857142857143,24,11,48,90,strict_no_overlap,compact13,13,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.5,173,0.653179190751445,0.6546583850931678,0.7221532091097309,0.8823529411764706,0.6521739130434783,0.75,0.34285714285714286,23,12,48,90,strict_no_overlap,compact13,13,logistic_balanced,all,aggregate,,0,173,,,0
0.5,173,0.7167630057803468,0.6518633540372671,0.7142857142857143,0.8677685950413223,0.7608695652173914,0.8108108108108109,0.45714285714285713,19,16,33,105,strict_no_overlap,compact13,13,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.5,173,0.7976878612716763,0.5,0.5,0.7976878612716763,1.0,0.887459807073955,1.0,0,35,0,138,strict_no_overlap,expanded154,154,dummy_most_frequent,all,aggregate,,0,173,,,0
0.5,173,0.5491329479768786,0.6747412008281574,0.7002070393374741,0.9411764705882353,0.463768115942029,0.6213592233009708,0.11428571428571428,31,4,74,64,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,0,173,,,0
0.5,173,0.7398843930635838,0.6770186335403727,0.7312629399585922,0.8780487804878049,0.782608695652174,0.8275862068965517,0.42857142857142855,20,15,30,108,strict_no_overlap,expanded154,154,logistic_balanced,all,aggregate,,0,173,,,0
0.5,173,0.7225433526011561,0.6341614906832298,0.7370600414078675,0.8571428571428571,0.782608695652174,0.8181818181818182,0.5142857142857142,17,18,30,108,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,all,aggregate,,0,173,,,0
0.5,181,0.8066298342541437,0.5,0.5,0.8066298342541437,1.0,0.8929663608562691,1.0,0,35,0,146,train_normal_expanded,compact13,13,dummy_most_frequent,all,aggregate,,60,181,,,0
0.5,181,0.6519337016574586,0.6973581213307241,0.7569471624266144,0.9191919191919192,0.6232876712328768,0.7428571428571429,0.22857142857142856,27,8,55,91,train_normal_expanded,compact13,13,extra_trees_balanced_depth3,all,aggregate,,60,181,,,0
0.5,181,0.6519337016574586,0.6539138943248533,0.716242661448141,0.8878504672897196,0.6506849315068494,0.7509881422924901,0.34285714285714286,23,12,51,95,train_normal_expanded,compact13,13,logistic_balanced,all,aggregate,,60,181,,,0
0.5,181,0.6519337016574586,0.6756360078277887,0.7199608610567514,0.9029126213592233,0.636986301369863,0.7469879518072289,0.2857142857142857,25,10,53,93,train_normal_expanded,compact13,13,random_forest_balanced_depth3,all,aggregate,,60,181,,,0
