sample_id,manufacturer,event_source,source_event_id,substation_id,manufacturer_substation_id,label,y,window_policy,window_start,window_end,sample_count,expected_sample_count,coverage_rate,main_eligible,sensitivity_no_long_anomaly_eligible,exclude_reason,hard_normal_metadata,pre_event_eligible,fault_label,fault_label_unknown,training_end_missing,low_coverage_flag,long_anomaly_flag,anomaly_metadata_missing,anomaly_start_to_report_days,special_event_reason,common10_ready,dhw_supply_available,dhw_storage_available,dhw_return_available,multi_circuit_available,system_capability_group,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,outdoor_temperature__mean,outdoor_temperature__std,outdoor_temperature__min,outdoor_temperature__max,outdoor_temperature__median,outdoor_temperature__missing_rate,s_hc1_supply_temperature__mean,s_hc1_supply_temperature__std,s_hc1_supply_temperature__min,s_hc1_supply_temperature__max,s_hc1_supply_temperature__median,s_hc1_supply_temperature__last_minus_first,s_hc1_supply_temperature__missing_rate,s_hc1_supply_temperature_setpoint__mean,s_hc1_supply_temperature_setpoint__std,s_hc1_supply_temperature_setpoint__min,s_hc1_supply_temperature_setpoint__max,s_hc1_supply_temperature_setpoint__median,s_hc1_supply_temperature_setpoint__last_minus_first,s_hc1_supply_temperature_setpoint__missing_rate,p_hc1_return_temperature__mean,p_hc1_return_temperature__std,p_hc1_return_temperature__min,p_hc1_return_temperature__max,p_hc1_return_temperature__median,p_hc1_return_temperature__last_minus_first,p_hc1_return_temperature__missing_rate,p_net_meter_energy__mean,p_net_meter_energy__std,p_net_meter_energy__min,p_net_meter_energy__max,p_net_meter_energy__median,p_net_meter_energy__last_minus_first,p_net_meter_energy__missing_rate,p_net_meter_volume__mean,p_net_meter_volume__std,p_net_meter_volume__min,p_net_meter_volume__max,p_net_meter_volume__median,p_net_meter_volume__last_minus_first,p_net_meter_volume__missing_rate,p_net_meter_heat_power__mean,p_net_meter_heat_power__std,p_net_meter_heat_power__min,p_net_meter_heat_power__max,p_net_meter_heat_power__median,p_net_meter_heat_power__last_minus_first,p_net_meter_heat_power__missing_rate,p_net_meter_flow__mean,p_net_meter_flow__std,p_net_meter_flow__min,p_net_meter_flow__max,p_net_meter_flow__median,p_net_meter_flow__last_minus_first,p_net_meter_flow__missing_rate,p_net_supply_temperature__mean,p_net_supply_temperature__std,p_net_supply_temperature__min,p_net_supply_temperature__max,p_net_supply_temperature__median,p_net_supply_temperature__last_minus_first,p_net_supply_temperature__missing_rate,p_net_return_temperature__mean,p_net_return_temperature__std,p_net_return_temperature__min,p_net_return_temperature__max,p_net_return_temperature__median,p_net_return_temperature__last_minus_first,p_net_return_temperature__missing_rate,s_dhw_supply_temperature__mean,s_dhw_supply_temperature__std,s_dhw_supply_temperature__min,s_dhw_supply_temperature__max,s_dhw_supply_temperature__median,s_dhw_supply_temperature__last_minus_first,s_dhw_supply_temperature__missing_rate,s_dhw_supply_temperature_setpoint__mean,s_dhw_supply_temperature_setpoint__std,s_dhw_supply_temperature_setpoint__min,s_dhw_supply_temperature_setpoint__max,s_dhw_supply_temperature_setpoint__median,s_dhw_supply_temperature_setpoint__last_minus_first,s_dhw_supply_temperature_setpoint__missing_rate,s_dhw_upper_storage_temperature__mean,s_dhw_upper_storage_temperature__std,s_dhw_upper_storage_temperature__min,s_dhw_upper_storage_temperature__max,s_dhw_upper_storage_temperature__median,s_dhw_upper_storage_temperature__last_minus_first,s_dhw_upper_storage_temperature__missing_rate,s_dhw_lower_storage_temperature__mean,s_dhw_lower_storage_temperature__std,s_dhw_lower_storage_temperature__min,s_dhw_lower_storage_temperature__max,s_dhw_lower_storage_temperature__median,s_dhw_lower_storage_temperature__last_minus_first,s_dhw_lower_storage_temperature__missing_rate,p_dhw_return_temperature__mean,p_dhw_return_temperature__std,p_dhw_return_temperature__min,p_dhw_return_temperature__max,p_dhw_return_temperature__median,p_dhw_return_temperature__last_minus_first,p_dhw_return_temperature__missing_rate,p_dhw_return_temperature_setpoint__mean,p_dhw_return_temperature_setpoint__std,p_dhw_return_temperature_setpoint__min,p_dhw_return_temperature_setpoint__max,p_dhw_return_temperature_setpoint__median,p_dhw_return_temperature_setpoint__last_minus_first,p_dhw_return_temperature_setpoint__missing_rate,system_group__dhw_return,system_group__dhw_storage,system_group__dhw_storage_return,system_group__dhw_supply,system_group__heating_common_only
M1_normal_0022,M1,normal_events,22,5,M1_5,normal,0,normal_event_7d,2017-09-13 00:00:00,2017-09-20 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,0,0,dhw_storage,0.8687499999999986,-0.38888888888888573,-2.849999999999998,0.054861111111108585,-0.25630787037036384,-15.647508978350142,0.4545013581684074,-0.7092537349631414,-0.5499999999999972,-0.5934027777777828,-0.09988054529494195,-2.0,0.25190972222221575,18.533382936507937,1.4412345086470788,15.6,22.9,18.45,0.0,54.91383928571428,1.0036512913592595,51.7,58.3,54.8,-2.1000000000000014,0.0,35.45456349206349,0.9187983914134784,35.0,40.2,35.1,-0.10000000000000142,0.0,39.356150793650784,0.35340164585499706,37.7,40.1,39.4,-0.5499999999999972,0.0,159971.5114656032,69.80409336465053,159851.0,160090.83333333334,159974.66666666666,239.83333333334303,0.00496031746031746,3390.256949152542,2.2982621704368764,3386.34,3394.233333333333,3390.3166666666666,7.893333333332976,0.00496031746031746,0.7991026919242273,1.0366830392736468,0.0,14.0,0.8333333333333334,0.8333333333333333,0.00496031746031746,43.83200398803589,20.36233755055245,28.0,288.0,40.0,12.333333333333336,0.00496031746031746,84.54810568295115,0.980608348785383,80.0,88.0,84.66666666666667,-1.0,0.00496031746031746,60.527417746759724,1.325310864485672,45.0,61.0,61.0,0.0,0.00496031746031746,61.1970238095238,0.8273901592499048,52.5,63.9,61.4,0.0,0.0,60.0,0.0,60.0,60.0,60.0,0.0,0.0,61.159077380952375,0.38503690037074173,59.5,61.5,61.3,0.0,0.0,61.569940476190474,0.46103553691465665,60.0,62.0,61.8,0.0,0.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0025,M1,normal_events,25,20,M1_20,normal,0,normal_event_7d,2017-01-31 00:00:00,2017-02-07 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,0,1,dhw_storage,0.36666666666666714,-1.2777777777777768,-2.3499999999999996,3.959027777777777,1.2780092592592638,32.2597635299349,0.2697916666666629,1.0082175925925916,0.7183333333333266,1.8739004629629648,-0.042463778885244885,-0.8999999999999915,1.5763888888888857,5.408234126984127,1.2714788199687008,2.5,9.1,5.4,0.0,60.94935515873016,4.153058382616097,40.4,71.7,61.5,1.4500000000000028,0.0,60.80019841269842,3.883885097772061,39.9,68.0,61.3,2.3499999999999943,0.0,46.23199404761905,2.7649181745341633,36.9,52.9,46.6,1.7999999999999972,0.0,874679.7058531746,4782.674073278025,866401.0,882993.0,874754.4166666667,16592.0,0.0,16042.289087301588,80.20816425491887,15903.6,16181.068333333333,16046.106666666667,277.46833333333234,0.0,97.58978174603175,28.329459396632537,52.0,202.0,88.33333333333333,8.0,0.0,1649.5198412698412,406.58374819128323,829.0,3150.0,1576.3333333333333,226.6666666666663,0.0,97.86153769841269,1.6050218962992355,94.53,102.02,97.83,-2.0,0.0,46.39666666666666,4.8762934520686745,21.57,54.1,47.67166666666667,1.0816666666666706,0.0,60.76656746031746,1.942698051080334,47.4,70.4,61.05,1.3500000000000014,0.0,60.14136904761905,0.31434757124858886,60.0,61.0,60.0,0.0,0.0,55.44503968253969,3.376555373291172,21.0,61.6,55.525,-3.8000000000000043,0.0,24.560515873015873,18.143773898544207,8.8,57.1,11.8,-24.799999999999997,0.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0026,M1,normal_events,26,4,M1_4,normal,0,normal_event_7d,2018-02-19 00:00:00,2018-02-26 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,0,0,dhw_storage,-0.3256944444444452,-1.9819444444444452,-2.4000000000000004,2.1243055555555515,-0.10341435185184622,61.450537276240084,-0.8586716107207906,0.7053612086911265,6.166666666666664,0.05445601851852899,0.945282680593273,1.7000000000000028,-0.2772569444444386,6.621478174603175,3.295365989007561,-0.9,13.0,7.4,0.0,52.33769841269841,6.400351278516686,35.5,82.2,52.475,3.5,0.0,52.31507936507937,7.532740099485685,19.8,90.0,52.5,1.7999999999999972,0.0,39.43134920634921,3.698528284776665,30.7,51.7,39.4,8.5,0.0,869783.5701402805,1761.9253361011558,866732.0,872819.0,869846.0833333333,6087.0,0.00992063492063492,17334.71353707415,28.574102426961296,17285.13,17383.718333333334,17336.085,98.58833333333314,0.00992063492063492,35.85070140280561,15.290229380745975,5.0,110.0,33.58333333333333,11.666666666666657,0.00992063492063492,582.7194388777555,191.40886371177794,127.0,1400.0,567.5,124.66666666666674,0.00992063492063492,95.60070140280561,2.346493225821156,90.0,103.0,95.33333333333331,-0.5,0.00992063492063492,43.04033066132264,3.870975297914281,26.0,54.0,43.66666666666666,2.3333333333333357,0.00992063492063492,60.223908730158726,1.663657640753671,46.1,67.0,60.4,0.19999999999999574,0.0,60.05952380952381,0.21576867809990308,60.0,61.0,60.0,0.0,0.0,57.38129960317461,3.8745730688417135,36.8,62.9,59.2,-0.7999999999999972,0.0,23.597519841269843,15.832875112404668,10.6,54.8,14.8,-40.199999999999996,0.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0027,M1,normal_events,27,12,M1_12,normal,0,normal_event_7d,2015-06-24 13:34:00,2015-07-01 13:34:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,0,0,dhw_storage,-3.8854166666666714,2.69166666666667,-0.6000000000000014,-0.12916666666666288,0.0703125,2.7605536864658333,0.8668981481481453,-0.7965856481481488,-5.900000000000002,0.12013888888888147,-0.06022192123413825,-0.29999999999999716,-0.030555555555558556,21.71622023809524,3.1530538074391137,16.0,28.3,21.925,0.0,32.044940476190476,0.2512156879132779,31.5,32.9,32.05,-0.29999999999999716,0.0,32.02619047619048,0.13338381272327846,32.0,33.0,32.0,0.0,0.0,30.85431547619048,0.20533250154093707,30.3,31.6,30.8,-0.40000000000000213,0.0,185295.6875,381.98945038771245,184637.66666666663,185954.5,185298.5,1316.8333333333721,0.0,3361.3218700396824,8.978038654454744,3345.923333333333,3376.865,3361.3316666666665,30.941666666666606,0.0,7.479166666666667,2.621876290825243,4.0,14.0,6.5,-5.833333333333334,0.0,185.95734126984127,47.495239586798,125.0,291.0,167.0,-85.33333333333331,0.0,89.01140873015873,0.7048872910478317,86.0,90.0,89.0,-2.5,0.0,52.545138888888886,2.09045780812551,48.0,55.0,53.0,5.5,0.0,60.4376488095238,1.1034032525674193,56.6,62.6,60.9,-0.3999999999999986,0.0,60.0,0.0,60.0,60.0,60.0,0.0,0.0,60.68958333333333,0.8423386196764415,59.2,62.0,60.6,0.20000000000000284,0.0,59.241666666666674,6.680610789132459,15.9,62.4,60.475,0.20000000000000284,0.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0028,M1,normal_events,28,7,M1_7,normal,0,normal_event_7d,2019-01-01 10:29:00,2019-01-08 10:29:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,1,0,dhw_storage_return,-1.989583333333333,1.5166666666666684,-3.4000000000000004,-2.36666666666666,1.639351851851849,18.696102881867347,0.619206116655981,1.042508012086805,10.600000000000001,2.8515046296296305,-1.4964224785161595,-0.7000000000000028,2.809259259259264,7.649503968253968,2.2735179089956463,0.6,12.0,7.6,0.0,54.548908730158736,3.657990790938442,44.1,69.1,55.025,5.149999999999999,0.0,54.36949404761904,3.481554917677709,45.8,67.3,54.7,5.850000000000001,0.0,47.34970238095238,3.023955268680153,39.2,58.0,47.6,4.600000000000001,0.0,1116962.827537759,1617.4124959762057,1114122.0,1119853.0,1116984.8333333333,5731.0,0.05853174603174603,20694.726994204422,30.825383903786708,20639.985,20749.936666666665,20694.635,109.9516666666641,0.05853174603174603,33.331840533895324,16.736449116288643,10.0,130.0,31.0,37.66666666666667,0.05853174603174603,650.362574639972,255.48941077114716,216.0,1826.0,640.0,401.0,0.05853174603174603,93.37759044608359,1.0033244075661067,91.0,96.0,93.5,4.0,0.05853174603174603,49.30031612223393,3.246420293057349,32.0,57.0,50.0,-6.0,0.05853174603174603,59.94439484126984,1.251120858919785,49.4,66.1,59.7,0.05000000000000426,0.0,60.14732142857143,0.5887274140994666,60.0,63.0,60.0,0.0,0.0,59.57881944444444,1.4331136650396927,52.6,63.4,59.4,-0.8500000000000014,0.0,23.58888888888889,16.962262197148032,10.4,56.4,13.5,-10.349999999999994,0.0,,,,,,,1.0,60.0,0.0,60.0,60.0,60.0,0.0,0.0,0,0,1,0,0
M1_normal_0030,M1,normal_events,30,16,M1_16,normal,0,normal_event_7d,2018-02-28 00:00:00,2018-03-07 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,0,0,1,0,dhw_return,3.020138888888889,-5.029166666666668,-11.25,1.1583333333333385,0.3118634259259139,-53.59041340394215,0.548169448048121,-0.20579416794433375,-3.5249999999999986,0.007523148148138148,-0.047543474703833244,1.25,0.0,3.615823412698413,3.8244352104767554,-3.5,13.8,3.8,0.0,70.06021825396824,0.8286982716170455,67.0,73.0,70.1,1.25,0.0,70.0,0.0,70.0,70.0,70.0,0.0,0.0,43.92227182539682,1.2660252517290937,39.1,47.8,44.05,1.0,0.0,1190390.9843907352,970.5620110108719,1188890.0,1192176.6666666667,1190310.0,3286.6666666667443,0.01488095238095238,31660.487638469283,21.926649405451602,31625.3,31699.716666666667,31659.7,74.41666666666788,0.01488095238095238,19.23590130916415,4.10212992330595,9.0,37.0,20.0,12.5,0.01488095238095238,448.0966767371601,79.9603547223529,240.0,960.0,480.0,250.0,0.01488095238095238,83.29348942598187,3.3677735185214672,76.71,88.44,84.02,7.950000000000003,0.01488095238095238,44.368023665659614,1.3434818862110613,40.17,46.95,44.513333333333335,4.524999999999999,0.01488095238095238,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,66.0,0.0,66.0,66.0,66.0,0.0,0.0,1,0,0,0,0
M1_normal_0031,M1,normal_events,31,3,M1_3,normal,0,normal_event_7d,2019-09-01 00:00:00,2019-09-08 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,0,1,0,0,dhw_storage,2.0397222222222204,-1.032500000000006,-1.6099999999999994,1.799861111111106,-1.4993287037037106,10.186666236064497,-1.3014062499999923,-0.19792245370370365,-0.1599999999999966,0.4256770833333263,0.22384341027974397,9.469999999999999,-0.005081018518524161,16.93150297619048,2.3705422341983544,12.46,23.43,16.8,0.0,55.95346726190476,6.104825789777411,45.18,68.98,54.275000000000006,9.670000000000002,0.0,55.042410714285715,0.0718273528355515,55.0,55.36,55.0,0.20000000000000284,0.0,44.996874999999996,2.7412425233234265,35.15,50.04,45.16,-1.9499999999999957,0.0,1735.3933531746031,246.66702116582127,1287.0,2183.0,1759.0,896.0,0.0,35.101686507936506,4.936285226587971,26.2,44.0,35.55,17.8,0.0,5.263144841269841,7.857716188641788,0.0,31.6,0.2,18.0,0.0,106.0203373015873,155.02548380205377,0.0,527.0,5.5,359.0,0.0,87.09426091269842,1.0283728982413247,84.03,89.31,87.21,2.210000000000008,0.0,44.67847718253968,2.4971315860822236,35.38,49.26,44.915,-1.7899999999999991,0.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0033,M1,normal_events,33,3,M1_3,normal,0,normal_event_7d,2019-01-11 00:00:00,2019-01-18 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,0,1,0,0,dhw_storage,3.5187499999999994,1.8791666666666664,-3.95,0.73888888888888,1.5047453703703724,-226.27332374809447,1.569675925925921,-0.0649305555555556,-0.054999999999999716,2.5711226851851734,-0.8997103460990548,-1.75,2.540682870370361,-1.395386904761905,3.3082675190027837,-6.6,4.4,-1.75,0.0,65.96666666666665,2.2504331593633045,56.4,71.5,66.2,1.25,0.0,65.96463293650794,2.134837561240536,57.2,71.3,66.2,3.0,0.0,50.104662698412696,2.159552901744708,41.3,54.4,50.6,2.1499999999999986,0.0,3130459.4146825396,8355.322845102726,3117870.0,3146263.333333333,3129607.5,28393.333333333023,0.0,63410.5742063492,137.20644132367167,63197.5,63660.71666666667,63401.35833333334,463.21666666666715,0.0,167.92559523809524,43.16245341737704,66.0,245.0,170.5,43.0,0.0,2763.0714285714284,672.871596498284,1128.0,4488.0,2856.0,452.0,0.0,103.69307539682539,4.7211338848137405,91.08,110.05,102.74000000000001,8.240000000000009,0.0,50.67643849206349,2.2459532692616455,42.43,54.81,51.068333333333335,2.2049999999999983,0.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0035,M1,normal_events,35,11,M1_11,normal,0,normal_event_7d,2017-10-31 00:00:00,2017-11-07 00:00:00,1008,1008,1.0,True,True,,True,False,,False,False,False,False,False,,,1,1,1,0,0,dhw_storage,2.240277777777779,-2.7888888888888896,-1.1499999999999986,0.4854166666666657,1.3045138888888914,28.16310405214024,-1.8588992974238892,3.1238965326567794,10.566666666666674,3.0975983796296305,-0.39868154122644306,-20.199999999999996,12.410243055555554,16.326934523809527,3.0281090505957957,10.0,24.0,16.2,0.0,46.11852678571429,9.617771050376335,27.4,74.6,44.3,-20.14999999999999,0.0,31.25674603174603,19.051226737544788,10.0,58.0,48.0,0.05000000000000426,0.0,31.37108134920635,4.56886116364549,21.0,49.5,30.325000000000003,-1.0999999999999979,0.0,244115.58091182364,168.2757263958708,243802.0,244396.5,244141.16666666666,594.5,0.00992063492063492,5126.573171342686,4.901731024835563,5117.84,5134.885,5126.896666666667,17.045000000000073,0.00992063492063492,2.996993987975952,3.3753496538683216,1.0,31.0,2.0,1.5,0.00992063492063492,99.69564128256513,59.713634049428144,53.0,566.0,78.0,24.5,0.00992063492063492,83.19564128256513,1.8602998484618247,79.0,89.0,83.0,-0.1666666666666714,0.00992063492063492,55.96568136272545,4.677834699166905,38.0,60.0,58.5,-11.666666666666671,0.00992063492063492,60.82921626984127,1.5571577979101654,49.4,64.0,61.2,-1.7999999999999972,0.0,60.0,0.0,60.0,60.0,60.0,0.0,0.0,60.22576884920635,0.7943352761238213,57.2,61.2,60.5,-0.8499999999999943,0.0,60.34144345238096,2.2739530393950083,18.0,61.8,60.7,0.0,0.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0039,M1,normal_events,39,15,M1_15,normal,0,normal_event_7d,2018-09-30 00:00:00,2018-10-07 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,0,1,dhw_storage,3.732638888888893,-2.276388888888892,2.349999999999998,0.2812500000000071,0.33686342592593377,-51.73755577828767,0.4785879629629619,-0.14172453703703702,-7.400000000000006,0.8937499999999972,-0.14425807176268446,-13.54999999999999,12.038541666666653,19.659920634920635,3.4464477044364785,13.2,27.4,19.25,0.0,65.1155257936508,8.007329821752984,39.8,84.9,65.1,2.5500000000000043,0.0,54.86805555555556,22.993522345005058,10.0,87.0,65.075,16.099999999999994,0.0,49.98244047619047,6.517245452651581,28.9,68.8,48.4,-6.900000000000006,0.0,292353.7073412698,332.0502009075392,291756.0,292921.0,292384.6666666666,1165.0,0.0,6368.8678323412705,8.426080255819537,6353.86,6383.34,6369.424999999999,29.480000000000473,0.0,6.019345238095238,5.677446124864604,2.0,64.0,4.5,3.166666666666667,0.0,165.8154761904762,101.1880265226362,78.0,1033.0,132.25,104.16666666666663,0.0,87.62400793650794,1.0417852351264574,85.0,90.0,87.66666666666667,1.8333333333333286,0.0,56.39186507936508,3.476060095538179,34.0,63.0,57.5,0.5,0.0,60.388293650793656,1.0269951860558597,43.5,64.1,60.575,0.6499999999999986,0.0,60.02232142857143,0.13454718244066316,60.0,61.0,60.0,0.0,0.0,58.435317460317464,3.0485982171639376,44.2,61.0,59.6,4.350000000000001,0.0,28.36706349206349,11.14227709211883,18.1,70.1,23.8,2.0500000000000007,0.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
M1_normal_0041,M1,normal_events,41,2,M1_2,normal,0,normal_event_7d,2016-09-16 00:00:00,2016-09-23 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,0,0,0,0,heating_common_only,0.08819444444444358,-0.6416666666666622,-4.600000000000001,1.4236111111111107,2.846354166666668,42.62459973776383,9.100115740740737,-6.2537615740740735,2.93333333333333,9.56157407407408,-7.796603139038237,-10.499999999999996,12.006249999999994,20.31512896825397,1.6964545730103782,16.4,24.8,20.325000000000003,0.0,35.48526785714286,11.428663479873272,19.8,72.2,39.975,19.500000000000004,0.0,29.715178571428574,14.236029345141548,10.0,44.3,40.0,30.0,0.0,25.24082341269841,6.105061702346001,19.9,48.9,23.0,17.6,0.0,185503.29613095237,15.599513408571978,185486.0,185530.66666666663,185500.91666666666,44.66666666662786,0.0,3687.827341269842,0.5003431826475704,3687.26,3688.768333333333,3687.7683333333325,1.5083333333327573,0.0,0.2524801587301587,0.9526339724663281,0.0,13.0,0.0,3.0,0.0,13.57093253968254,31.584063813275478,0.0,383.0,2.333333333333333,89.33333333333331,0.0,40.66220238095238,15.295293239483616,20.0,69.16666666666667,44.0,48.16666666666667,0.0,26.92906746031746,6.509329765659027,20.0,45.0,24.0,14.666666666666671,0.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,0,0,0,0,1
M1_normal_0042,M1,normal_events,42,22,M1_22,normal,0,normal_event_7d,2019-11-01 00:00:00,2019-11-08 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,1,0,dhw_storage_return,0.29145138888888766,-3.7986574074074078,-3.4499999999999993,0.9110023148148159,-1.2590367476851938,33.95085104323931,-0.18805941358024114,-1.0709773341049384,8.389999999999997,1.641854456018514,0.6685851264120375,2.799999999999997,1.8051042631172862,12.705558945105821,2.246048233625793,7.98,17.76,13.295,0.0,45.89866493055556,7.660575304480876,29.9,65.2,47.212500000000006,5.539999999999999,0.0,45.091731894841274,9.06058923965849,10.0,58.95333333333334,47.697500000000005,2.740000000000002,0.0,38.79150653108465,4.58233015777377,28.9775,50.19,39.39,-2.610000000000003,0.0,288058.9553406085,256.53911257921413,287610.0,288516.0,288055.75,906.0,0.0,6445.470042989418,5.979434394142787,6435.0,6456.1,6445.4,21.100000000000364,0.0,5.635343915343915,8.653436237825424,0.0,51.0,3.1,0.3999999999999999,0.0,133.74708994708993,202.57361159966416,0.0,1021.0,73.0,0.0,0.0,86.7753802910053,3.1193815222137076,71.0,94.0,87.0,-4.0,0.0,49.48596230158731,7.432922926535966,30.0,73.0,49.0,-11.0,0.0,59.854882027116396,7.872124920660559,13.815,86.78,59.04666666666667,-19.990000000000002,0.0,59.24310515873016,0.4226470590938604,59.0,60.0,59.0,-1.0,0.0,55.37298826058201,7.665032996753825,11.95,64.51,56.937083333333334,-0.21000000000000085,0.0,28.910804811507937,18.049258648757604,11.8,60.912,17.170833333333334,-3.1600000000000037,0.0,54.19573602843916,6.717044469845229,22.05,63.45,57.21,1.5700000000000003,0.0,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0,0,1,0,0
M1_normal_0043,M1,normal_events,43,25,M1_25,normal,0,normal_event_7d,2020-04-05 00:00:00,2020-04-12 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,0,0,0,0,heating_common_only,-1.194583333333334,-5.36861111111111,-2.8599999999999994,3.043888888888887,1.2105729166666706,-106.86706871284207,1.2247685185185162,-0.014195601851851647,-2.499999999999993,0.46863425925926805,-0.08249214416472928,-1.4599999999999937,0.6967303240740677,11.538789682539681,3.823823721173328,4.88,28.02,11.135000000000002,0.0,45.88296626984127,5.2569794339243465,34.24,58.59,45.15,3.780000000000001,0.0,45.50058035714286,7.004150072605132,10.0,57.05,45.5,5.239999999999995,0.0,40.05667162698413,3.5790322481977466,28.52,49.81,39.63,-2.0899999999999963,0.0,2304121.3095238097,3173.1995928682363,2298150.0,2308890.0,2304605.0,10740.0,0.0,41247.36840277778,56.78991696400214,41139.9,41334.9,41256.5,195.0,0.0,63.92673611111111,33.145611167161306,0.0,178.8,61.55,46.1,0.0,1161.875,619.3512320652267,0.0,3276.0,1116.0,972.0,0.0,88.87369543650793,3.265067173933277,67.86,93.83,89.695,4.560000000000002,0.0,40.89443452380953,3.666483995406227,28.93,50.74,40.415,0.4099999999999966,0.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,0,0,0,0,1
M1_normal_0046,M1,normal_events,46,4,M1_4,normal,0,normal_event_7d,2018-06-19 00:00:00,2018-06-26 00:00:00,1008,1008,1.0,True,True,,False,False,,False,False,False,False,False,,,1,1,1,0,0,dhw_storage,3.729861111111113,-1.594444444444445,1.0500000000000043,0.013194444444437181,0.9612847222222172,27.61927457244559,0.27314814814814525,0.688136574074079,2.566666666666663,2.665567129629636,-1.1251079259853247,6.200000000000003,-0.38593749999999716,20.738095238095237,4.294206615800371,13.0,29.4,21.0,0.0,46.02981150793651,7.525608506759465,31.6,85.6,45.7,6.350000000000001,0.0,39.81274801587302,3.2728347210189477,14.1,65.8,40.0,0.14999999999999858,0.0,34.328472222222224,2.6696463723116306,24.9,64.5,34.8,-0.10000000000000142,0.0,942878.408234127,421.0499081716996,942174.0,943612.3333333334,942892.1666666667,1438.3333333333721,0.0,18618.98460813492,10.593123066552229,18601.05,18637.395,18619.275833333333,36.345000000001164,0.0,10.630952380952381,16.56501550253254,3.0,92.0,5.0,-0.16666666666666696,0.0,255.51984126984127,268.4111643032718,98.0,1611.0,167.0,35.333333333333314,0.0,83.00049603174604,1.8928893144540637,79.0,89.0,82.5,-6.5,0.0,52.873511904761905,4.331521865355441,28.0,57.0,54.0,-2.6666666666666643,0.0,59.31636904761905,1.36736150698635,45.0,65.9,59.1,-2.1500000000000057,0.0,60.04613095238095,0.19056336360876566,60.0,61.0,60.0,0.0,0.0,56.9984126984127,4.191337966416886,42.1,63.0,59.1,-2.8499999999999943,0.0,27.878968253968253,13.856919226272362,15.9,53.8,19.125,-35.25,0.0,,,,,,,1.0,,,,,,,1.0,0,1,0,0,0
